countryregion,date,days,confirmed,confirmed_change,deaths,deaths_change,recovered,recovered_change
Malta,04apr2020,29,213,11,,,2,0
Malta,05apr2020,30,227,14,,,5,3
Malta,06apr2020,31,241,14,,,5,0
Malta,07apr2020,32,293,52,,,5,0
Malta,08apr2020,33,299,6,1,,16,11
Malta,09apr2020,34,337,38,2,1,16,0
Malta,10apr2020,35,350,13,2,0,16,0
Malta,11apr2020,36,370,20,3,1,16,0
Malta,12apr2020,37,378,8,3,0,44,28
Malta,13apr2020,38,384,6,3,0,44,0
Mauritania,14mar2020,1,1,,,,,
Mauritania,15mar2020,2,1,0,,,,
Mauritania,16mar2020,3,1,0,,,,
Mauritania,17mar2020,4,1,0,,,,
Mauritania,18mar2020,5,1,0,,,,
Mauritania,19mar2020,6,2,1,,,,
Mauritania,20mar2020,7,2,0,,,,
Mauritania,21mar2020,8,2,0,,,,
Mauritania,22mar2020,9,2,0,,,,
Mauritania,23mar2020,10,2,0,,,,
Mauritania,24mar2020,11,2,0,,,,
Mauritania,25mar2020,12,2,0,,,,
Mauritania,26mar2020,13,3,1,,,,
Mauritania,27mar2020,14,3,0,,,,
Mauritania,28mar2020,15,5,2,,,,
Mauritania,29mar2020,16,5,0,,,2,
Mauritania,30mar2020,17,5,0,1,,2,0
Mauritania,31mar2020,18,6,1,1,0,2,0
Mauritania,01apr2020,19,6,0,1,0,2,0
Mauritania,02apr2020,20,6,0,1,0,2,0
Mauritania,03apr2020,21,6,0,1,0,2,0
Mauritania,04apr2020,22,6,0,1,0,2,0
Mauritania,05apr2020,23,6,0,1,0,2,0
Mauritania,06apr2020,24,6,0,1,0,2,0
Mauritania,07apr2020,25,6,0,1,0,2,0
Mauritania,08apr2020,26,6,0,1,0,2,0
Mauritania,09apr2020,27,7,1,1,0,2,0
Mauritania,10apr2020,28,7,0,1,0,2,0
Mauritania,11apr2020,29,7,0,1,0,2,0
Mauritania,12apr2020,30,7,0,1,0,2,0
Mauritania,13apr2020,31,7,0,1,0,2,0
Mauritius,18mar2020,1,3,,,,,
Mauritius,19mar2020,2,3,0,,,,
Mauritius,20mar2020,3,12,9,,,,
Mauritius,21mar2020,4,14,2,1,,,
Mauritius,22mar2020,5,28,14,2,1,,
Mauritius,23mar2020,6,36,8,2,0,,
Mauritius,24mar2020,7,42,6,2,0,,
Mauritius,25mar2020,8,48,6,2,0,,
Mauritius,26mar2020,9,81,33,2,0,,
Mauritius,27mar2020,10,94,13,2,0,,
Mauritius,28mar2020,11,102,8,2,0,,
Mauritius,29mar2020,12,107,5,3,1,,
Mauritius,30mar2020,13,128,21,3,0,,
Mauritius,31mar2020,14,143,15,5,2,,
Mauritius,01apr2020,15,161,18,6,1,,
Mauritius,02apr2020,16,169,8,7,1,,
Mauritius,03apr2020,17,186,17,7,0,,
Mauritius,04apr2020,18,196,10,7,0,7,
Mauritius,05apr2020,19,227,31,7,0,7,0
Mauritius,06apr2020,20,244,17,7,0,7,0
Mauritius,07apr2020,21,268,24,7,0,8,1
Mauritius,08apr2020,22,273,5,7,0,19,11
Mauritius,09apr2020,23,314,41,7,0,23,4
Mauritius,10apr2020,24,318,4,9,2,23,0
Mauritius,11apr2020,25,319,1,9,0,28,5
Mauritius,12apr2020,26,324,5,9,0,42,14
Mauritius,13apr2020,27,324,0,9,0,42,0
Mexico,28feb2020,1,1,,,,,
Mexico,29feb2020,2,4,3,,,,
Mexico,01mar2020,3,5,1,,,,
Mexico,02mar2020,4,5,0,,,,
Mexico,03mar2020,5,5,0,,,1,
Mexico,04mar2020,6,5,0,,,1,0
Mexico,05mar2020,7,5,0,,,1,0
Mexico,06mar2020,8,6,1,,,1,0
Mexico,07mar2020,9,6,0,,,1,0
Mexico,08mar2020,10,7,1,,,1,0
Mexico,09mar2020,11,7,0,,,1,0
Mexico,10mar2020,12,7,0,,,4,3
Mexico,11mar2020,13,8,1,,,4,0
Mexico,12mar2020,14,12,4,,,4,0
Mexico,13mar2020,15,12,0,,,4,0
Mexico,14mar2020,16,26,14,,,4,0
Mexico,15mar2020,17,41,15,,,4,0
Mexico,16mar2020,18,53,12,,,4,0
Mexico,17mar2020,19,82,29,,,4,0
Mexico,18mar2020,20,93,11,,,4,0
Mexico,19mar2020,21,118,25,1,,4,0
Mexico,20mar2020,22,164,46,1,0,4,0
Mexico,21mar2020,23,203,39,2,1,4,0
Mexico,22mar2020,24,251,48,2,0,4,0
Mexico,23mar2020,25,316,65,3,1,4,0
Mexico,24mar2020,26,367,51,4,1,4,0
Mexico,25mar2020,27,405,38,5,1,4,0
Mexico,26mar2020,28,475,70,6,1,4,0
Mexico,27mar2020,29,585,110,8,2,4,0
Mexico,28mar2020,30,717,132,12,4,4,0
Mexico,29mar2020,31,848,131,16,4,4,0
Mexico,30mar2020,32,993,145,20,4,35,31
Mexico,31mar2020,33,1094,101,28,8,35,0
Mexico,01apr2020,34,1215,121,29,1,35,0
Mexico,02apr2020,35,1378,163,37,8,35,0
Mexico,03apr2020,36,1510,132,50,13,633,598
Mexico,04apr2020,37,1688,178,60,10,633,0
Mexico,05apr2020,38,1890,202,79,19,633,0
Mexico,06apr2020,39,2143,253,94,15,633,0
Mexico,07apr2020,40,2439,296,125,31,633,0
Mexico,08apr2020,41,2785,346,141,16,633,0
Mexico,09apr2020,42,3181,396,174,33,633,0
Mexico,10apr2020,43,3441,260,194,20,633,0
Mexico,11apr2020,44,3844,403,233,39,633,0
Mexico,12apr2020,45,4219,375,273,40,1772,1139
Mexico,13apr2020,46,4661,442,296,23,1843,71
Moldova,08mar2020,1,1,,,,,
Moldova,09mar2020,2,1,0,,,,
Moldova,10mar2020,3,3,2,,,,
Moldova,11mar2020,4,3,0,,,,
Moldova,12mar2020,5,3,0,,,,
Moldova,13mar2020,6,6,3,,,,
Moldova,14mar2020,7,12,6,,,,
Moldova,15mar2020,8,23,11,,,,
Moldova,16mar2020,9,23,0,,,,
Moldova,17mar2020,10,30,7,,,1,
Moldova,18mar2020,11,30,0,1,,1,0
Moldova,19mar2020,12,49,19,1,0,1,0
Moldova,20mar2020,13,66,17,1,0,1,0
Moldova,21mar2020,14,80,14,1,0,1,0
Moldova,22mar2020,15,94,14,1,0,1,0
Moldova,23mar2020,16,109,15,1,0,1,0
Moldova,24mar2020,17,125,16,1,0,2,1
Moldova,25mar2020,18,149,24,1,0,2,0
Moldova,26mar2020,19,177,28,1,0,2,0
Moldova,27mar2020,20,199,22,2,1,2,0
Moldova,28mar2020,21,231,32,2,0,2,0
Moldova,29mar2020,22,263,32,2,0,2,0
Moldova,30mar2020,23,298,35,2,0,15,13
Moldova,31mar2020,24,353,55,4,2,18,3
Moldova,01apr2020,25,423,70,5,1,23,5
Moldova,02apr2020,26,505,82,6,1,23,0
Moldova,03apr2020,27,591,86,8,2,26,3
Moldova,04apr2020,28,752,161,12,4,29,3
Moldova,05apr2020,29,864,112,15,3,30,1
Moldova,06apr2020,30,965,101,19,4,37,7
Moldova,07apr2020,31,1056,91,22,3,40,3
Moldova,08apr2020,32,1174,118,27,5,40,0
Moldova,09apr2020,33,1289,115,29,2,50,10
Moldova,10apr2020,34,1438,149,29,0,56,6
Moldova,11apr2020,35,1560,122,30,1,75,19
Moldova,12apr2020,36,1662,102,31,1,94,19
Moldova,13apr2020,37,1712,50,35,4,107,13
Monaco,29feb2020,1,1,,,,,
Monaco,01mar2020,2,1,0,,,,
Monaco,02mar2020,3,1,0,,,,
Monaco,03mar2020,4,1,0,,,,
Monaco,04mar2020,5,1,0,,,,
Monaco,05mar2020,6,1,0,,,,
Monaco,06mar2020,7,1,0,,,,
Monaco,07mar2020,8,1,0,,,,
Monaco,08mar2020,9,1,0,,,,
Monaco,09mar2020,10,1,0,,,,
Monaco,10mar2020,11,1,0,,,,
Monaco,11mar2020,12,1,0,,,,
Monaco,12mar2020,13,2,1,,,,
Monaco,13mar2020,14,2,0,,,,
Monaco,14mar2020,15,2,0,,,,
Monaco,15mar2020,16,2,0,,,,
Monaco,16mar2020,17,7,5,,,,
Monaco,17mar2020,18,7,0,,,,
Monaco,18mar2020,19,7,0,,,,
Monaco,19mar2020,20,7,0,,,,
Monaco,20mar2020,21,11,4,,,,
Monaco,21mar2020,22,11,0,,,,
Monaco,22mar2020,23,23,12,,,1,
Monaco,23mar2020,24,23,0,,,1,0
Monaco,24mar2020,25,23,0,,,1,0
Monaco,25mar2020,26,31,8,,,1,0
Monaco,26mar2020,27,33,2,,,1,0
Monaco,27mar2020,28,42,9,,,1,0
Monaco,28mar2020,29,42,0,,,1,0
Monaco,29mar2020,30,46,4,1,,1,0
Monaco,30mar2020,31,49,3,1,0,1,0
Monaco,31mar2020,32,52,3,1,0,2,1
Monaco,01apr2020,33,55,3,1,0,2,0
Monaco,02apr2020,34,60,5,1,0,2,0
Monaco,03apr2020,35,64,4,1,0,3,1
Monaco,04apr2020,36,66,2,1,0,3,0
Monaco,05apr2020,37,73,7,1,0,3,0
Monaco,06apr2020,38,77,4,1,0,4,1
Monaco,07apr2020,39,79,2,1,0,4,0
Monaco,08apr2020,40,81,2,1,0,4,0
Monaco,09apr2020,41,84,3,1,0,5,1
Monaco,10apr2020,42,90,6,1,0,5,0
Monaco,11apr2020,43,92,2,1,0,5,0
Monaco,12apr2020,44,93,1,1,0,6,1
Monaco,13apr2020,45,93,0,1,0,6,0
Mongolia,10mar2020,1,1,,,,,
Mongolia,11mar2020,2,1,0,,,,
Mongolia,12mar2020,3,1,0,,,,
Mongolia,13mar2020,4,1,0,,,,
Mongolia,14mar2020,5,1,0,,,,
Mongolia,15mar2020,6,1,0,,,,
Mongolia,16mar2020,7,1,0,,,,
Mongolia,17mar2020,8,5,4,,,,
Mongolia,18mar2020,9,6,1,,,,
Mongolia,19mar2020,10,6,0,,,,
Mongolia,20mar2020,11,6,0,,,,
Mongolia,21mar2020,12,10,4,,,,
Mongolia,22mar2020,13,10,0,,,,
Mongolia,23mar2020,14,10,0,,,,
Mongolia,24mar2020,15,10,0,,,,
Mongolia,25mar2020,16,10,0,,,,
Mongolia,26mar2020,17,11,1,,,,
Mongolia,27mar2020,18,11,0,,,,
Mongolia,28mar2020,19,12,1,,,,
Mongolia,29mar2020,20,12,0,,,,
Mongolia,30mar2020,21,12,0,,,2,
Mongolia,31mar2020,22,12,0,,,2,0
Mongolia,01apr2020,23,14,2,,,2,0
Mongolia,02apr2020,24,14,0,,,2,0
Mongolia,03apr2020,25,14,0,,,2,0
Mongolia,04apr2020,26,14,0,,,2,0
Mongolia,05apr2020,27,14,0,,,2,0
Mongolia,06apr2020,28,15,1,,,2,0
Mongolia,07apr2020,29,15,0,,,4,2
Mongolia,08apr2020,30,16,1,,,4,0
Mongolia,09apr2020,31,16,0,,,4,0
Mongolia,10apr2020,32,16,0,,,4,0
Mongolia,11apr2020,33,16,0,,,4,0
Mongolia,12apr2020,34,16,0,,,4,0
Mongolia,13apr2020,35,17,1,,,4,0
Montenegro,17mar2020,1,2,,,,,
Montenegro,18mar2020,2,2,0,,,,
Montenegro,19mar2020,3,3,1,,,,
Montenegro,20mar2020,4,14,11,,,,
Montenegro,21mar2020,5,14,0,,,,
Montenegro,22mar2020,6,21,7,,,,
Montenegro,23mar2020,7,27,6,1,,,
Montenegro,24mar2020,8,47,20,1,0,,
Montenegro,25mar2020,9,52,5,1,0,,
Montenegro,26mar2020,10,69,17,1,0,,
Montenegro,27mar2020,11,82,13,1,0,,
Montenegro,28mar2020,12,84,2,1,0,,
Montenegro,29mar2020,13,85,1,1,0,,
Montenegro,30mar2020,14,91,6,1,0,,
Montenegro,31mar2020,15,109,18,2,1,,
Montenegro,01apr2020,16,123,14,2,0,,
Montenegro,02apr2020,17,144,21,2,0,,
Montenegro,03apr2020,18,174,30,2,0,1,
Montenegro,04apr2020,19,201,27,2,0,1,0
Montenegro,05apr2020,20,214,13,2,0,1,0
Montenegro,06apr2020,21,233,19,2,0,1,0
Montenegro,07apr2020,22,241,8,2,0,4,3
Montenegro,08apr2020,23,248,7,2,0,4,0
Montenegro,09apr2020,24,252,4,2,0,4,0
Montenegro,10apr2020,25,255,3,2,0,4,0
Montenegro,11apr2020,26,263,8,2,0,5,1
Montenegro,12apr2020,27,272,9,3,1,5,0
Montenegro,13apr2020,28,274,2,3,0,5,0
Morocco,02mar2020,1,1,,,,,
Morocco,03mar2020,2,1,0,,,,
Morocco,04mar2020,3,1,0,,,,
Morocco,05mar2020,4,2,1,,,,
Morocco,06mar2020,5,2,0,,,,
Morocco,07mar2020,6,2,0,,,,
Morocco,08mar2020,7,2,0,,,,
Morocco,09mar2020,8,2,0,,,,
Morocco,10mar2020,9,3,1,1,,,
Morocco,11mar2020,10,5,2,1,0,,
Morocco,12mar2020,11,6,1,1,0,,
Morocco,13mar2020,12,7,1,1,0,1,
Morocco,14mar2020,13,17,10,1,0,1,0
Morocco,15mar2020,14,28,11,1,0,1,0
Morocco,16mar2020,15,29,1,1,0,1,0
Morocco,17mar2020,16,38,9,2,1,1,0
Morocco,18mar2020,17,49,11,2,0,1,0
Morocco,19mar2020,18,63,14,2,0,1,0
Morocco,20mar2020,19,77,14,3,1,1,0
Morocco,21mar2020,20,96,19,3,0,3,2
Morocco,22mar2020,21,115,19,4,1,3,0
Morocco,23mar2020,22,143,28,4,0,3,0
Morocco,24mar2020,23,170,27,5,1,6,3
Morocco,25mar2020,24,225,55,6,1,7,1
Morocco,26mar2020,25,275,50,11,5,8,1
Morocco,27mar2020,26,345,70,23,12,11,3
Morocco,28mar2020,27,402,57,25,2,11,0
Morocco,29mar2020,28,479,77,26,1,13,2
Morocco,30mar2020,29,556,77,33,7,15,2
Morocco,31mar2020,30,617,61,36,3,24,9
Morocco,01apr2020,31,654,37,39,3,29,5
Morocco,02apr2020,32,708,54,44,5,31,2
Morocco,03apr2020,33,791,83,48,4,57,26
Morocco,04apr2020,34,919,128,59,11,66,9
Morocco,05apr2020,35,1021,102,70,11,76,10
Morocco,06apr2020,36,1120,99,80,10,81,5
Morocco,07apr2020,37,1184,64,90,10,93,12
Morocco,08apr2020,38,1275,91,93,3,97,4
Morocco,09apr2020,39,1374,99,97,4,109,12
Morocco,10apr2020,40,1448,74,107,10,122,13
Morocco,11apr2020,41,1545,97,111,4,146,24
Morocco,12apr2020,42,1661,116,118,7,177,31
Morocco,13apr2020,43,1763,102,126,8,203,26
Mozambique,22mar2020,1,1,,,,,
Mozambique,23mar2020,2,1,0,,,,
Mozambique,24mar2020,3,3,2,,,,
Mozambique,25mar2020,4,5,2,,,,
Mozambique,26mar2020,5,7,2,,,,
Mozambique,27mar2020,6,7,0,,,,
Mozambique,28mar2020,7,8,1,,,,
Mozambique,29mar2020,8,8,0,,,,
Mozambique,30mar2020,9,8,0,,,,
Mozambique,31mar2020,10,8,0,,,,
Mozambique,01apr2020,11,10,2,,,,
Mozambique,02apr2020,12,10,0,,,,
Mozambique,03apr2020,13,10,0,,,,
Mozambique,04apr2020,14,10,0,,,1,
Mozambique,05apr2020,15,10,0,,,1,0
Mozambique,06apr2020,16,10,0,,,1,0
Mozambique,07apr2020,17,10,0,,,1,0
Mozambique,08apr2020,18,17,7,,,1,0
Mozambique,09apr2020,19,17,0,,,1,0
Mozambique,10apr2020,20,20,3,,,2,1
Mozambique,11apr2020,21,20,0,,,2,0
Mozambique,12apr2020,22,21,1,,,2,0
Mozambique,13apr2020,23,21,0,,,2,0
Namibia,14mar2020,1,2,,,,,
Namibia,15mar2020,2,2,0,,,,
Namibia,16mar2020,3,2,0,,,,
Namibia,17mar2020,4,2,0,,,,
Namibia,18mar2020,5,2,0,,,,
Namibia,19mar2020,6,3,1,,,,
Namibia,20mar2020,7,3,0,,,,
Namibia,21mar2020,8,3,0,,,,
Namibia,22mar2020,9,3,0,,,,
Namibia,23mar2020,10,4,1,,,,
Namibia,24mar2020,11,7,3,,,2,
Namibia,25mar2020,12,7,0,,,2,0
Namibia,26mar2020,13,8,1,,,2,0
Namibia,27mar2020,14,8,0,,,2,0
Namibia,28mar2020,15,8,0,,,2,0
Namibia,29mar2020,16,11,3,,,2,0
Namibia,30mar2020,17,11,0,,,2,0
Namibia,31mar2020,18,11,0,,,2,0
Namibia,01apr2020,19,14,3,,,2,0
Namibia,02apr2020,20,14,0,,,3,1
Namibia,03apr2020,21,14,0,,,3,0
Namibia,04apr2020,22,14,0,,,3,0
Namibia,05apr2020,23,16,2,,,3,0
Namibia,06apr2020,24,16,0,,,3,0
Namibia,07apr2020,25,16,0,,,3,0
Namibia,08apr2020,26,16,0,,,3,0
Namibia,09apr2020,27,16,0,,,3,0
Namibia,10apr2020,28,16,0,,,3,0
Namibia,11apr2020,29,16,0,,,3,0
Namibia,12apr2020,30,16,0,,,3,0
Namibia,13apr2020,31,16,0,,,3,0
Nepal,25jan2020,1,1,,,,,
Nepal,26jan2020,2,1,0,,,,
Nepal,27jan2020,3,1,0,,,,
Nepal,28jan2020,4,1,0,,,,
Nepal,29jan2020,5,1,0,,,,
Nepal,30jan2020,6,1,0,,,,
Nepal,31jan2020,7,1,0,,,,
Nepal,01feb2020,8,1,0,,,,
Nepal,02feb2020,9,1,0,,,,
Nepal,03feb2020,10,1,0,,,,
Nepal,04feb2020,11,1,0,,,,
Nepal,05feb2020,12,1,0,,,,
Nepal,06feb2020,13,1,0,,,,
Nepal,07feb2020,14,1,0,,,,
Nepal,08feb2020,15,1,0,,,,
Nepal,09feb2020,16,1,0,,,,
Nepal,10feb2020,17,1,0,,,,
Nepal,11feb2020,18,1,0,,,,
Nepal,12feb2020,19,1,0,,,1,
Nepal,13feb2020,20,1,0,,,1,0
Nepal,14feb2020,21,1,0,,,1,0
Nepal,15feb2020,22,1,0,,,1,0
Nepal,16feb2020,23,1,0,,,1,0
Nepal,17feb2020,24,1,0,,,1,0
Nepal,18feb2020,25,1,0,,,1,0
Nepal,19feb2020,26,1,0,,,1,0
Nepal,20feb2020,27,1,0,,,1,0
Nepal,21feb2020,28,1,0,,,1,0
Nepal,22feb2020,29,1,0,,,1,0
Nepal,23feb2020,30,1,0,,,1,0
Nepal,24feb2020,31,1,0,,,1,0
Nepal,25feb2020,32,1,0,,,1,0
Nepal,26feb2020,33,1,0,,,1,0
Nepal,27feb2020,34,1,0,,,1,0
Nepal,28feb2020,35,1,0,,,1,0
Nepal,29feb2020,36,1,0,,,1,0
Nepal,01mar2020,37,1,0,,,1,0
Nepal,02mar2020,38,1,0,,,1,0
Nepal,03mar2020,39,1,0,,,1,0
Nepal,04mar2020,40,1,0,,,1,0
Nepal,05mar2020,41,1,0,,,1,0
Nepal,06mar2020,42,1,0,,,1,0
Nepal,07mar2020,43,1,0,,,1,0
Nepal,08mar2020,44,1,0,,,1,0
Nepal,09mar2020,45,1,0,,,1,0
Nepal,10mar2020,46,1,0,,,1,0
Nepal,11mar2020,47,1,0,,,1,0
Nepal,12mar2020,48,1,0,,,1,0
Nepal,13mar2020,49,1,0,,,1,0
Nepal,14mar2020,50,1,0,,,1,0
Nepal,15mar2020,51,1,0,,,1,0
Nepal,16mar2020,52,1,0,,,1,0
Nepal,17mar2020,53,1,0,,,1,0
Nepal,18mar2020,54,1,0,,,1,0
Nepal,19mar2020,55,1,0,,,1,0
Nepal,20mar2020,56,1,0,,,1,0
Nepal,21mar2020,57,1,0,,,1,0
Nepal,22mar2020,58,1,0,,,1,0
Nepal,23mar2020,59,2,1,,,1,0
Nepal,24mar2020,60,2,0,,,1,0
Nepal,25mar2020,61,3,1,,,1,0
Nepal,26mar2020,62,3,0,,,1,0
Nepal,27mar2020,63,4,1,,,1,0
Nepal,28mar2020,64,5,1,,,1,0
Nepal,29mar2020,65,5,0,,,1,0
Nepal,30mar2020,66,5,0,,,1,0
Nepal,31mar2020,67,5,0,,,1,0
Nepal,01apr2020,68,5,0,,,1,0
Nepal,02apr2020,69,6,1,,,1,0
Nepal,03apr2020,70,6,0,,,1,0
Nepal,04apr2020,71,9,3,,,1,0
Nepal,05apr2020,72,9,0,,,1,0
Nepal,06apr2020,73,9,0,,,1,0
Nepal,07apr2020,74,9,0,,,1,0
Nepal,08apr2020,75,9,0,,,1,0
Nepal,09apr2020,76,9,0,,,1,0
Nepal,10apr2020,77,9,0,,,1,0
Nepal,11apr2020,78,9,0,,,1,0
Nepal,12apr2020,79,12,3,,,1,0
Nepal,13apr2020,80,14,2,,,1,0
Netherlands,27feb2020,1,1,,,,,
Netherlands,28feb2020,2,1,0,,,,
Netherlands,29feb2020,3,6,5,,,,
Netherlands,01mar2020,4,10,4,,,,
Netherlands,02mar2020,5,18,8,,,,
Netherlands,03mar2020,6,24,6,,,,
Netherlands,04mar2020,7,38,14,,,,
Netherlands,05mar2020,8,82,44,,,,
Netherlands,06mar2020,9,128,46,1,,,
Netherlands,07mar2020,10,188,60,1,0,,
Netherlands,08mar2020,11,265,77,3,2,,
Netherlands,09mar2020,12,321,56,3,0,,
Netherlands,10mar2020,13,382,61,4,1,,
Netherlands,11mar2020,14,503,121,5,1,,
Netherlands,12mar2020,15,503,0,5,0,,
Netherlands,13mar2020,16,806,303,10,5,,
Netherlands,14mar2020,17,962,156,12,2,2,
Netherlands,15mar2020,18,1138,176,20,8,2,0
Netherlands,16mar2020,19,1416,278,24,4,2,0
Netherlands,17mar2020,20,1711,295,43,19,2,0
Netherlands,18mar2020,21,2058,347,58,15,2,0
Netherlands,19mar2020,22,2467,409,77,19,2,0
Netherlands,20mar2020,23,3003,536,107,30,2,0
Netherlands,21mar2020,24,3640,637,137,30,2,0
Netherlands,22mar2020,25,4217,577,180,43,2,0
Netherlands,23mar2020,26,4764,547,214,34,2,0
Netherlands,24mar2020,27,5580,816,277,63,3,1
Netherlands,25mar2020,28,6438,858,357,80,4,1
Netherlands,26mar2020,29,7468,1030,435,78,6,2
Netherlands,27mar2020,30,8647,1179,547,112,6,0
Netherlands,28mar2020,31,9819,1172,640,93,6,0
Netherlands,29mar2020,32,10930,1111,772,132,253,247
Netherlands,30mar2020,33,11817,887,865,93,253,0
Netherlands,31mar2020,34,12667,850,1040,175,253,0
Netherlands,01apr2020,35,13696,1029,1175,135,260,7
Netherlands,02apr2020,36,14788,1092,1341,166,260,0
Netherlands,03apr2020,37,15821,1033,1490,149,260,0
Netherlands,04apr2020,38,16727,906,1656,166,262,2
Netherlands,05apr2020,39,17953,1226,1771,115,257,-5
Netherlands,06apr2020,40,18926,973,1874,103,258,1
Netherlands,07apr2020,41,19709,783,2108,234,272,14
Netherlands,08apr2020,42,20682,973,2255,147,272,0
Netherlands,09apr2020,43,21903,1221,2403,148,278,6
Netherlands,10apr2020,44,23249,1346,2520,117,287,9
Netherlands,11apr2020,45,24571,1322,2653,133,291,4
Netherlands,12apr2020,46,25746,1175,2747,94,295,4
Netherlands,13apr2020,47,26710,964,2833,86,295,0
New Zealand,28feb2020,1,1,,,,,
New Zealand,29feb2020,2,1,0,,,,
New Zealand,01mar2020,3,1,0,,,,
New Zealand,02mar2020,4,1,0,,,,
New Zealand,03mar2020,5,1,0,,,,
New Zealand,04mar2020,6,3,2,,,,
New Zealand,05mar2020,7,3,0,,,,
New Zealand,06mar2020,8,4,1,,,,
New Zealand,07mar2020,9,5,1,,,,
New Zealand,08mar2020,10,5,0,,,,
New Zealand,09mar2020,11,5,0,,,,
New Zealand,10mar2020,12,5,0,,,,
New Zealand,11mar2020,13,5,0,,,,
New Zealand,12mar2020,14,5,0,,,,
New Zealand,13mar2020,15,5,0,,,,
New Zealand,14mar2020,16,6,1,,,,
New Zealand,15mar2020,17,8,2,,,,
New Zealand,16mar2020,18,8,0,,,,
New Zealand,17mar2020,19,12,4,,,,
New Zealand,18mar2020,20,20,8,,,,
New Zealand,19mar2020,21,28,8,,,,
New Zealand,20mar2020,22,39,11,,,,
New Zealand,21mar2020,23,52,13,,,,
New Zealand,22mar2020,24,102,50,,,,
New Zealand,23mar2020,25,102,0,,,,
New Zealand,24mar2020,26,155,53,,,12,
New Zealand,25mar2020,27,205,50,,,22,10
New Zealand,26mar2020,28,283,78,,,27,5
New Zealand,27mar2020,29,368,85,,,37,10
New Zealand,28mar2020,30,451,83,,,50,13
New Zealand,29mar2020,31,514,63,1,,56,6
New Zealand,30mar2020,32,589,75,1,0,63,7
New Zealand,31mar2020,33,647,58,1,0,74,11
New Zealand,01apr2020,34,708,61,1,0,83,9
New Zealand,02apr2020,35,797,89,1,0,92,9
New Zealand,03apr2020,36,868,71,1,0,103,11
New Zealand,04apr2020,37,950,82,1,0,127,24
New Zealand,05apr2020,38,1039,89,1,0,156,29
New Zealand,06apr2020,39,1106,67,1,0,176,20
New Zealand,07apr2020,40,1160,54,1,0,241,65
New Zealand,08apr2020,41,1210,50,1,0,282,41
New Zealand,09apr2020,42,1239,29,1,0,317,35
New Zealand,10apr2020,43,1283,44,2,1,373,56
New Zealand,11apr2020,44,1312,29,4,2,422,49
New Zealand,12apr2020,45,1330,18,4,0,471,49
New Zealand,13apr2020,46,1349,19,5,1,546,75
Nicaragua,19mar2020,1,1,,,,,
Nicaragua,20mar2020,2,1,0,,,,
Nicaragua,21mar2020,3,2,1,,,,
Nicaragua,22mar2020,4,2,0,,,,
Nicaragua,23mar2020,5,2,0,,,,
Nicaragua,24mar2020,6,2,0,,,,
Nicaragua,25mar2020,7,2,0,,,,
Nicaragua,26mar2020,8,2,0,,,,
Nicaragua,27mar2020,9,2,0,1,,,
Nicaragua,28mar2020,10,4,2,1,0,,
Nicaragua,29mar2020,11,4,0,1,0,,
Nicaragua,30mar2020,12,4,0,1,0,,
Nicaragua,31mar2020,13,5,1,1,0,,
Nicaragua,01apr2020,14,5,0,1,0,,
Nicaragua,02apr2020,15,5,0,1,0,,
Nicaragua,03apr2020,16,5,0,1,0,,
Nicaragua,04apr2020,17,5,0,1,0,,
Nicaragua,05apr2020,18,6,1,1,0,,
Nicaragua,06apr2020,19,6,0,1,0,,
Nicaragua,07apr2020,20,6,0,1,0,,
Nicaragua,08apr2020,21,6,0,1,0,,
Nicaragua,09apr2020,22,7,1,1,0,,
Nicaragua,10apr2020,23,7,0,1,0,,
Nicaragua,11apr2020,24,8,1,1,0,,
Nicaragua,12apr2020,25,9,1,1,0,4,
Nicaragua,13apr2020,26,9,0,1,0,4,0
Niger,20mar2020,1,1,,,,,
Niger,21mar2020,2,1,0,,,,
Niger,22mar2020,3,2,1,,,,
Niger,23mar2020,4,3,1,,,,
Niger,24mar2020,5,3,0,,,,
Niger,25mar2020,6,7,4,1,,,
Niger,26mar2020,7,10,3,1,0,,
Niger,27mar2020,8,10,0,1,0,,
Niger,28mar2020,9,10,0,1,0,,
Niger,29mar2020,10,18,8,1,0,,
Niger,30mar2020,11,27,9,3,2,,
Niger,31mar2020,12,27,0,3,0,,
Niger,01apr2020,13,74,47,5,2,,
Niger,02apr2020,14,98,24,5,0,,
Niger,03apr2020,15,120,22,5,0,,
Niger,04apr2020,16,144,24,8,3,,
Niger,05apr2020,17,184,40,10,2,13,
Niger,06apr2020,18,253,69,10,0,26,13
Niger,07apr2020,19,278,25,11,1,26,0
Niger,08apr2020,20,342,64,11,0,28,2
Niger,09apr2020,21,410,68,11,0,40,12
Niger,10apr2020,22,438,28,11,0,41,1
Niger,11apr2020,23,491,53,11,0,41,0
Niger,12apr2020,24,529,38,12,1,75,34
Niger,13apr2020,25,529,0,12,0,75,0
Nigeria,28feb2020,1,1,,,,,
Nigeria,29feb2020,2,1,0,,,,
Nigeria,01mar2020,3,1,0,,,,
Nigeria,02mar2020,4,1,0,,,,
Nigeria,03mar2020,5,1,0,,,,
Nigeria,04mar2020,6,1,0,,,,
Nigeria,05mar2020,7,1,0,,,,
Nigeria,06mar2020,8,1,0,,,,
Nigeria,07mar2020,9,1,0,,,,
Nigeria,08mar2020,10,1,0,,,,
Nigeria,09mar2020,11,2,1,,,,
